,Year,Date,Municipality,Municipality_name,TotArea,Hectares,Month,Day,FWI,FWI_index
1815,2006,2006-06-09,1882,Askersund,1600,0.16,6,9,11.411111111111111,3.0
1816,2006,2006-06-10,140,Nykvarn,50,0.005,6,10,14.0,3.0
1817,2006,2006-06-10,2510,Jokkmokk,800,0.08,6,10,13.884615384615385,3.195266272189349
1818,2006,2006-06-10,2584,Kiruna,250,0.025,6,10,14.699484536082473,3.3195876288659796
1819,2006,2006-06-10,1488,Trollhättan,10,0.001,6,10,12.975000000000001,3.0
1820,2006,2006-06-11,2034,Orsa,9,0.0009,6,11,21.24375,4.375
1821,2006,2006-06-11,1784,Arvika,3750,0.375,6,11,23.025,4.8125
1822,2006,2006-06-11,140,Nykvarn,250,0.025,6,11,27.0,5.666666666666667
1823,2006,2006-06-11,2085,Ludvika,5000,0.5,6,11,17.82,3.8666666666666667
1824,2006,2006-06-12,180,Stockholm,2,0.0002,6,12,24.549999999999997,5.0
1825,2006,2006-06-12,2580,Luleå,8000,0.8,6,12,16.09285714285714,3.2857142857142856
1826,2006,2006-06-12,680,Jönköping,5,0.0005,6,12,15.792857142857143,3.4285714285714284
1827,2006,2006-06-12,140,Nykvarn,250,0.025,6,12,21.0,4.333333333333333
1828,2006,2006-06-12,1480,Göteborg,20,0.002,6,12,10.459999999999999,2.8
1829,2006,2006-06-13,180,Stockholm,2,0.0002,6,13,44.0,6.0
1830,2006,2006-06-13,192,Nynäshamn,4,0.0004,6,13,26.720000000000006,5.0
1831,2006,2006-06-13,2305,Bräcke,1,0.0001,6,13,35.061290322580646,6.0
1832,2006,2006-06-13,2031,Rättvik,30,0.003,6,13,35.06470588235294,6.0
1833,2006,2006-06-13,2482,Skellefteå,10000,1.0,6,13,36.77538461538462,5.630769230769231
1834,2006,2006-06-13,136,Haninge,23,0.0023,6,13,22.744444444444447,4.555555555555555
1835,2006,2006-06-13,2326,Berg,15,0.0015,6,13,23.625,4.75
1836,2006,2006-06-14,126,Huddinge,100,0.01,6,14,8.4,3.0
1837,2006,2006-06-14,191,Sigtuna,400,0.04,6,14,21.53333333333333,4.333333333333333
1838,2006,2006-06-14,2482,Skellefteå,10,0.001,6,14,32.347692307692306,5.538461538461538
1839,2006,2006-06-14,2523,Gällivare,800000,80.0,6,14,17.366906474820144,3.4748201438848922
1840,2006,2006-06-15,1490,Borås,1,0.0001,6,15,15.044444444444444,3.0
1841,2006,2006-06-15,486,Strängnäs,100,0.01,6,15,19.24285714285714,4.142857142857143
1842,2006,2006-06-15,180,Stockholm,4,0.0004,6,15,19.25,4.0
1843,2006,2006-06-16,180,Stockholm,2,0.0002,6,16,27.65,5.5
1844,2006,2006-06-16,1480,Göteborg,1,0.0001,6,16,18.119999999999997,3.6
1845,2006,2006-06-16,1446,Karlsborg,5,0.0005,6,16,11.45,3.0
1846,2006,2006-06-16,2422,Sorsele,300,0.03,6,16,8.23623188405797,2.289855072463768
1847,2006,2006-06-16,191,Sigtuna,15000,1.5,6,16,29.266666666666666,6.0
1848,2006,2006-06-16,1730,Eda,10,0.001,6,16,25.454545454545453,5.0
1849,2006,2006-06-17,1407,Öckerö,60,0.006,6,17,4.8,2.0
1850,2006,2006-06-17,2514,Kalix,4,0.0004,6,17,14.818181818181818,3.3636363636363638
1851,2006,2006-06-17,188,Norrtälje,20000,2.0,6,17,20.786956521739132,4.260869565217392
1852,2006,2006-06-17,1315,Hylte,300,0.03,6,17,18.1125,3.75
1853,2006,2006-06-17,182,Nacka,1,0.0001,6,17,29.4,6.0
1854,2006,2006-06-18,1441,Lerum,1,0.0001,6,18,17.5,3.5
1855,2006,2006-06-18,126,Huddinge,20,0.002,6,18,26.8,5.0
1856,2006,2006-06-18,127,Botkyrka,20,0.002,6,18,24.0,5.0
1857,2006,2006-06-18,2514,Kalix,9,0.0009,6,18,21.61818181818182,4.409090909090909
1858,2006,2006-06-19,2180,Gävle,10,0.001,6,19,19.98125,4.125
1859,2006,2006-06-19,1480,Göteborg,10,0.001,6,19,23.6,5.0
1860,2006,2006-06-20,2180,Gävle,1,0.0001,6,20,14.50625,3.25
1861,2006,2006-06-20,2380,Östersund,200,0.02,6,20,2.2526315789473683,1.4736842105263157
1862,2006,2006-06-20,192,Nynäshamn,5,0.0005,6,20,8.1,2.6
1863,2006,2006-06-21,115,Vallentuna,10,0.001,6,21,9.975,3.0
1864,2006,2006-06-21,2061,Smedjebacken,10,0.001,6,21,5.811111111111112,2.3333333333333335
1865,2006,2006-06-22,180,Stockholm,2,0.0002,6,22,13.9,3.5
1866,2006,2006-06-22,2081,Borlänge,20,0.002,6,22,2.5200000000000005,1.8
1867,2006,2006-06-23,127,Botkyrka,15,0.0015,6,23,7.7,3.0
1868,2006,2006-06-23,480,Nyköping,10,0.001,6,23,3.6333333333333333,1.9166666666666667
1869,2006,2006-06-23,180,Stockholm,9,0.0009,6,23,8.4,3.0
1870,2006,2006-06-23,180,Stockholm,3,0.0003,6,23,8.4,3.0
1871,2006,2006-06-24,115,Vallentuna,4,0.0004,6,24,20.975,4.25
1872,2006,2006-06-24,382,Östhammar,1,0.0001,6,24,8.772222222222222,2.3333333333333335
1873,2006,2006-06-26,2184,Hudiksvall,5000,0.5,6,26,10.148,3.0
1874,2006,2006-06-26,163,Sollentuna,10,0.001,6,26,1.9,2.0
1875,2006,2006-06-26,127,Botkyrka,20,0.002,6,26,3.9,2.0
1876,2006,2006-06-26,2482,Skellefteå,70000,7.0,6,26,9.386153846153846,2.4923076923076923
1877,2006,2006-06-26,180,Stockholm,1,0.0001,6,26,2.2,2.0
1878,2006,2006-07-01,1280,Malmö,10,0.001,7,1,11.566666666666668,3.0
1879,2006,2006-07-01,2309,Krokom,20,0.002,7,1,12.504838709677419,3.096774193548387
1880,2006,2006-07-01,188,Norrtälje,30,0.003,7,1,15.286956521739132,3.3043478260869565
1881,2006,2006-07-01,885,Borgholm,40,0.004,7,1,8.853333333333333,2.466666666666667
1882,2006,2006-07-01,2262,Timrå,100,0.01,7,1,16.585714285714285,3.5714285714285716
1883,2006,2006-07-01,181,Södertälje,1,0.0001,7,1,17.82,4.0
1884,2006,2006-07-01,1480,Göteborg,200,0.02,7,1,5.66,2.4
1885,2006,2006-07-02,1401,Härryda,6,0.0006,7,2,14.933333333333332,3.0
1886,2006,2006-07-02,685,Vetlanda,20,0.002,7,2,15.430769230769231,3.1538461538461537
1887,2006,2006-07-03,1440,Ale,1,0.0001,7,3,17.6,3.5
1888,2006,2006-07-03,1480,Göteborg,1,0.0001,7,3,13.62,3.4
1889,2006,2006-07-03,680,Jönköping,1,0.0001,7,3,15.921428571428573,3.5714285714285716
1890,2006,2006-07-03,1780,Karlstad,5000,0.5,7,3,17.1,3.6153846153846154
1891,2006,2006-07-03,1402,Partille,100,0.01,7,3,21.1,4.0
1892,2006,2006-07-04,2282,Kramfors,150,0.015,7,4,29.235000000000003,5.4
1893,2006,2006-07-04,188,Norrtälje,600,0.06,7,4,9.130434782608695,2.652173913043478
1894,2006,2006-07-04,1082,Karlshamn,1,0.0001,7,4,26.55,5.333333333333333
1895,2006,2006-07-04,2482,Skellefteå,2,0.0002,7,4,30.321538461538463,5.6461538461538465
1896,2006,2006-07-05,180,Stockholm,2,0.0002,7,5,34.55,6.0
1897,2006,2006-07-06,2121,Ovanåker,625,0.0625,7,6,20.170588235294115,4.117647058823529
1898,2006,2006-07-07,1480,Göteborg,20,0.002,7,7,4.76,2.2
1899,2006,2006-07-07,139,Upplands-Bro,20,0.002,7,7,26.099999999999998,5.0
1900,2006,2006-07-07,1384,Kungsbacka,4,0.0004,7,7,2.15,2.0
1901,2006,2006-07-07,180,Stockholm,1,0.0001,7,7,43.400000000000006,6.0
1902,2006,2006-07-08,1962,Norberg,1,0.0001,7,8,24.6,5.0
1903,2006,2006-07-08,381,Enköping,10,0.001,7,8,25.077777777777776,4.888888888888889
1904,2006,2006-07-08,180,Stockholm,1,0.0001,7,8,30.7,5.5
1905,2006,2006-07-08,1444,Grästorp,200,0.02,7,8,14.899999999999999,3.5
1906,2006,2006-07-09,2182,Söderhamn,2000,0.2,7,9,26.441666666666666,5.25
1907,2006,2006-07-09,2182,Söderhamn,300,0.03,7,9,26.441666666666666,5.25
1908,2006,2006-07-09,188,Norrtälje,4,0.0004,7,9,26.730434782608693,5.260869565217392
1909,2006,2006-07-09,1480,Göteborg,1,0.0001,7,9,15.14,3.6
1910,2006,2006-07-09,2482,Skellefteå,200,0.02,7,9,4.653846153846154,1.9846153846153847
1911,2006,2006-07-09,2482,Skellefteå,200,0.02,7,9,4.653846153846154,1.9846153846153847
1912,2006,2006-07-09,120,Värmdö,8000,0.8,7,9,17.5625,3.375
1913,2006,2006-07-09,488,Trosa,10,0.001,7,9,17.55,3.5
1914,2006,2006-07-09,2184,Hudiksvall,30,0.003,7,9,27.744,5.52
1915,2006,2006-07-09,563,Valdemarsvik,10,0.001,7,9,15.0875,3.375
1916,2006,2006-07-12,136,Haninge,200,0.02,7,12,11.433333333333334,3.0
1917,2006,2006-07-12,2281,Sundsvall,10,0.001,7,12,7.99090909090909,2.484848484848485
1918,2006,2006-07-12,125,Ekerö,2000,0.2,7,12,21.775000000000002,4.25
1919,2006,2006-07-12,2482,Skellefteå,5,0.0005,7,12,4.229230769230769,1.9076923076923078
1920,2006,2006-07-13,1499,Falköping,20,0.002,7,13,7.857142857142857,2.5714285714285716
1921,2006,2006-07-14,2121,Ovanåker,90,0.009,7,14,18.61176470588235,3.823529411764706
1922,2006,2006-07-14,562,Finspång,2,0.0002,7,14,22.37777777777778,4.444444444444445
1923,2006,2006-07-14,1491,Ulricehamn,1,0.0001,7,14,14.3,3.125
1924,2006,2006-07-15,1781,Kristinehamn,10,0.001,7,15,10.018181818181818,2.6363636363636362
1925,2006,2006-07-15,484,Eskilstuna,1,0.0001,7,15,23.433333333333334,4.583333333333333
1926,2006,2006-07-15,1082,Karlshamn,2,0.0002,7,15,30.55,5.833333333333333
1927,2006,2006-07-15,562,Finspång,20000,2.0,7,15,21.533333333333335,4.444444444444445
1928,2006,2006-07-16,1382,Falkenberg,2,0.0002,7,16,18.04,3.8
1929,2006,2006-07-16,2081,Borlänge,300,0.03,7,16,17.880000000000003,4.0
1930,2006,2006-07-16,1480,Göteborg,100,0.01,7,16,11.9,3.0
1931,2006,2006-07-16,881,Nybro,10,0.001,7,16,32.925,6.0
1932,2006,2006-07-16,1780,Karlstad,40,0.004,7,16,19.146153846153847,4.0
1933,2006,2006-07-16,2132,Nordanstig,3500,0.35,7,16,19.135714285714283,3.9285714285714284
1934,2006,2006-07-16,188,Norrtälje,5,0.0005,7,16,15.882608695652175,3.347826086956522
1935,2006,2006-07-16,180,Stockholm,10,0.001,7,16,23.7,5.0
1936,2006,2006-07-16,1885,Lindesberg,5,0.0005,7,16,22.099999999999998,4.583333333333333
1937,2006,2006-07-16,1885,Lindesberg,2500,0.25,7,16,22.099999999999998,4.583333333333333
1938,2006,2006-07-16,1286,Ystad,1,0.0001,7,16,15.557142857142859,3.4285714285714284
1939,2006,2006-07-17,582,Söderköping,10,0.001,7,17,39.25714285714286,6.0
1940,2006,2006-07-17,2180,Gävle,30,0.003,7,17,32.66875,5.75
1941,2006,2006-07-17,1885,Lindesberg,1000,0.1,7,17,34.016666666666666,6.0
1942,2006,2006-07-17,480,Nyköping,25000,2.5,7,17,33.550000000000004,5.5
1943,2006,2006-07-17,1080,Karlskrona,120,0.012,7,17,33.45384615384615,5.615384615384615
1944,2006,2006-07-17,560,Boxholm,30000,3.0,7,17,44.35,6.0
1945,2006,2006-07-17,2182,Söderhamn,10,0.001,7,17,26.525000000000002,5.25
1946,2006,2006-07-17,1280,Malmö,100,0.01,7,17,25.133333333333336,5.0
1947,2006,2006-07-18,191,Sigtuna,2,0.0002,7,18,26.03333333333333,5.0
1948,2006,2006-07-18,665,Vaggeryd,1,0.0001,7,18,21.3,4.25
1949,2006,2006-07-19,187,Vaxholm,1000,0.1,7,19,29.5,6.0
1950,2006,2006-07-19,1780,Karlstad,300,0.03,7,19,14.338461538461539,3.0
1951,2006,2006-07-19,780,Växjö,10,0.001,7,19,24.785714285714285,5.0
1952,2006,2006-07-19,2581,Piteå,2200,0.22,7,19,13.157575757575756,2.8181818181818183
1953,2006,2006-07-19,1882,Askersund,400,0.04,7,19,15.133333333333333,3.0
1954,2006,2006-07-19,1081,Ronneby,4,0.0004,7,19,27.725,5.375
1955,2006,2006-07-19,180,Stockholm,2,0.0002,7,19,30.0,6.0
1956,2006,2006-07-20,120,Värmdö,5,0.0005,7,20,13.275,2.625
1957,2006,2006-07-20,2326,Berg,1000,0.1,7,20,8.467307692307692,2.673076923076923
1958,2006,2006-07-20,821,Högsby,20000,2.0,7,20,35.74285714285714,6.0
1959,2006,2006-07-20,480,Nyköping,20,0.002,7,20,14.725,2.9166666666666665
1960,2006,2006-07-20,2260,Ånge,3000,0.3,7,20,12.734615384615385,3.0
1961,2006,2006-07-20,1499,Falköping,2,0.0002,7,20,19.557142857142857,4.142857142857143
1962,2006,2006-07-21,780,Växjö,30,0.003,7,21,2.2357142857142858,1.8571428571428572
1963,2006,2006-07-21,580,Linköping,1,0.0001,7,21,24.433333333333334,4.916666666666667
1964,2006,2006-07-21,1780,Karlstad,3,0.0003,7,21,15.253846153846155,3.3076923076923075
1965,2006,2006-07-21,483,Katrineholm,1,0.0001,7,21,18.330000000000002,3.8
1966,2006,2006-07-22,1465,Svenljunga,20,0.002,7,22,6.7555555555555555,2.4444444444444446
1967,2006,2006-07-22,484,Eskilstuna,400,0.04,7,22,20.925,4.333333333333333
1968,2006,2006-07-22,1494,Lidköping,20,0.002,7,22,6.14,2.2
1969,2006,2006-07-23,2510,Jokkmokk,3,0.0003,7,23,10.207100591715976,2.5976331360946747
1970,2006,2006-07-23,683,Värnamo,50,0.005,7,23,14.70909090909091,3.1818181818181817
1971,2006,2006-07-23,2284,Örnsköldsvik,700,0.07,7,23,21.314754098360655,4.360655737704918
1972,2006,2006-07-23,1384,Kungsbacka,20,0.002,7,23,9.166666666666666,2.8333333333333335
1973,2006,2006-07-24,180,Stockholm,1,0.0001,7,24,26.85,5.0
1974,2006,2006-07-24,683,Värnamo,2,0.0002,7,24,16.38181818181818,3.4545454545454546
1975,2006,2006-07-24,126,Huddinge,100,0.01,7,24,28.3,6.0
1976,2006,2006-07-24,1785,Säffle,300,0.03,7,24,6.3100000000000005,2.3
1977,2006,2006-07-24,2184,Hudiksvall,4,0.0004,7,24,19.98,4.2
1978,2006,2006-07-24,1730,Eda,25,0.0025,7,24,5.954545454545454,2.3636363636363638
1979,2006,2006-07-24,1286,Ystad,1,0.0001,7,24,21.842857142857145,4.571428571428571
1980,2006,2006-07-25,180,Stockholm,10,0.001,7,25,27.2,5.5
1981,2006,2006-07-25,2283,Sollefteå,2,0.0002,7,25,23.893181818181816,4.704545454545454
1982,2006,2006-07-25,1490,Borås,4,0.0004,7,25,13.922222222222222,3.0
1983,2006,2006-07-25,1782,Filipstad,1000,0.1,7,25,4.516666666666667,2.1666666666666665
1984,2006,2006-07-25,1482,Kungälv,2,0.0002,7,25,10.7,3.0
1985,2006,2006-07-25,1380,Halmstad,25,0.0025,7,25,14.62,3.0
1986,2006,2006-07-25,2282,Kramfors,5,0.0005,7,25,29.439999999999998,5.8
1987,2006,2006-07-25,1081,Ronneby,10,0.001,7,25,24.1375,4.875
1988,2006,2006-07-25,2184,Hudiksvall,10,0.001,7,25,29.908,5.44
1989,2006,2006-07-26,2482,Skellefteå,20,0.002,7,26,17.966153846153844,3.723076923076923
1990,2006,2006-07-26,180,Stockholm,1,0.0001,7,26,30.4,6.0
1991,2006,2006-07-26,180,Stockholm,300,0.03,7,26,30.4,6.0
1992,2006,2006-07-26,1435,Tanum,2,0.0002,7,26,13.125,3.0833333333333335
1993,2006,2006-07-26,1290,Kristianstad,1,0.0001,7,26,22.915384615384614,4.6923076923076925
1994,2006,2006-07-26,1441,Lerum,30,0.003,7,26,17.450000000000003,3.5
1995,2006,2006-07-26,1488,Trollhättan,5,0.0005,7,26,18.225,4.0
1996,2006,2006-07-26,1490,Borås,10,0.001,7,26,20.08888888888889,4.0
1997,2006,2006-07-26,1465,Svenljunga,5,0.0005,7,26,16.38888888888889,3.5555555555555554
1998,2006,2006-07-27,560,Boxholm,7500,0.75,7,27,21.383333333333336,4.5
1999,2006,2006-07-27,2080,Falun,200,0.02,7,27,7.847368421052631,2.5789473684210527
2000,2006,2006-07-27,180,Stockholm,2,0.0002,7,27,35.55,6.0
2001,2006,2006-07-27,180,Stockholm,250,0.025,7,27,35.55,6.0
2002,2006,2006-07-27,2581,Piteå,200,0.02,7,27,12.066666666666666,2.6363636363636362
2003,2006,2006-07-27,2584,Kiruna,100,0.01,7,27,9.497938144329897,2.685567010309278
2004,2006,2006-07-27,2580,Luleå,40000,4.0,7,27,13.235714285714286,2.607142857142857
2005,2006,2006-07-27,2523,Gällivare,10000,1.0,7,27,11.228776978417265,2.820143884892086
2006,2006,2006-07-28,562,Finspång,3500,0.35,7,28,26.744444444444444,5.222222222222222
2007,2006,2006-07-28,562,Finspång,250,0.025,7,28,26.744444444444444,5.222222222222222
2008,2006,2006-07-28,1980,Västerås,2,0.0002,7,28,20.08888888888889,4.333333333333333
2009,2006,2006-07-29,580,Linköping,3,0.0003,7,29,2.891666666666667,1.75
2010,2006,2006-07-29,1784,Arvika,8,0.0008,7,29,4.5,2.125
2011,2006,2006-07-29,483,Katrineholm,40,0.004,7,29,0.77,1.1
2012,2006,2006-07-29,560,Boxholm,25,0.0025,7,29,18.166666666666668,4.166666666666667
2013,2006,2006-07-29,1462,Lilla Edet,30,0.003,7,29,12.8,3.5
2014,2006,2006-07-30,582,Söderköping,10,0.001,7,30,1.7571428571428573,1.5714285714285714
2015,2006,2006-07-30,2582,Boden,2000,0.2,7,30,23.61111111111111,4.833333333333333
2016,2006,2006-07-30,2505,Arvidsjaur,75,0.0075,7,30,18.97142857142857,4.081632653061225
2017,2006,2006-07-30,1081,Ronneby,5,0.0005,7,30,8.325,2.5
2018,2006,2006-07-31,582,Söderköping,3,0.0003,7,31,0.35714285714285715,1.1428571428571428
2019,2006,2006-07-31,2480,Umeå,150,0.015,7,31,22.77857142857143,4.535714285714286
2020,2006,2006-07-31,2313,Strömsund,800,0.08,7,31,8.742574257425742,2.6831683168316833
2021,2006,2006-07-31,192,Nynäshamn,100,0.01,7,31,12.28,3.0
2022,2006,2006-08-01,2404,Vindeln,10000,1.0,8,1,22.266666666666666,4.5
2023,2006,2006-08-01,2506,Arjeplog,2500,0.25,8,1,10.323577235772357,2.6260162601626016
2024,2006,2006-08-03,780,Växjö,1,0.0001,8,3,0.4714285714285714,1.0
2025,2006,2006-08-03,1760,Storfors,2,0.0002,8,3,11.24,2.8
2026,2006,2006-08-03,2313,Strömsund,15,0.0015,8,3,15.541584158415843,3.3168316831683167
2027,2006,2006-08-03,2284,Örnsköldsvik,5000,0.5,8,3,24.668852459016392,4.885245901639344
2028,2006,2006-08-03,2506,Arjeplog,50,0.005,8,3,17.56016260162602,3.886178861788618
2029,2006,2006-08-04,1784,Arvika,50,0.005,8,4,9.79375,3.0
2030,2006,2006-08-04,1785,Säffle,40,0.004,8,4,5.735,2.2
2031,2006,2006-08-04,2523,Gällivare,8000,0.8,8,4,15.715827338129497,3.4244604316546763
2032,2006,2006-08-04,2505,Arvidsjaur,25,0.0025,8,4,25.914285714285715,5.061224489795919
2033,2006,2006-08-04,2463,Åsele,150,0.015,8,4,20.644444444444446,4.194444444444445
2034,2006,2006-08-05,2505,Arvidsjaur,75,0.0075,8,5,22.983673469387757,4.714285714285714
2035,2006,2006-08-05,180,Stockholm,20,0.002,8,5,35.1,6.0
2036,2006,2006-08-05,2284,Örnsköldsvik,35000,3.5,8,5,28.84426229508197,5.573770491803279
2037,2006,2006-08-05,2284,Örnsköldsvik,100000,10.0,8,5,28.84426229508197,5.573770491803279
2038,2006,2006-08-05,2284,Örnsköldsvik,250000,25.0,8,5,28.84426229508197,5.573770491803279
2039,2006,2006-08-06,2084,Avesta,100,0.01,8,6,18.55,4.0
2040,2006,2006-08-06,483,Katrineholm,100,0.01,8,6,17.080000000000002,3.6
2041,2006,2006-08-06,2462,Vilhelmina,20000,2.0,8,6,17.687671232876713,3.671232876712329
2042,2006,2006-08-07,180,Stockholm,500,0.05,8,7,39.099999999999994,6.0
2043,2006,2006-08-07,180,Stockholm,1000,0.1,8,7,39.099999999999994,6.0
2044,2006,2006-08-07,2061,Smedjebacken,100,0.01,8,7,21.18888888888889,4.222222222222222
2045,2006,2006-08-07,2506,Arjeplog,3500,0.35,8,7,11.159349593495934,2.9186991869918697
2046,2006,2006-08-07,181,Södertälje,1,0.0001,8,7,19.4,4.2
2047,2006,2006-08-08,2281,Sundsvall,10000,1.0,8,8,20.10909090909091,4.121212121212121
2048,2006,2006-08-08,191,Sigtuna,5,0.0005,8,8,33.63333333333333,6.0
2049,2006,2006-08-08,182,Nacka,5,0.0005,8,8,30.9,6.0
2050,2006,2006-08-08,182,Nacka,5,0.0005,8,8,30.9,6.0
2051,2006,2006-08-08,1493,Mariestad,2000,0.2,8,8,9.25,2.5833333333333335
2052,2006,2006-08-08,2505,Arvidsjaur,250000,25.0,8,8,31.944897959183674,5.857142857142857
2053,2006,2006-08-08,2462,Vilhelmina,25000,2.5,8,8,16.91917808219178,3.780821917808219
2054,2006,2006-08-08,2523,Gällivare,30000,3.0,8,8,16.663309352517985,3.6906474820143886
2055,2006,2006-08-08,2482,Skellefteå,10,0.001,8,8,25.826153846153847,4.953846153846154
2056,2006,2006-08-09,1443,Bollebygd,50,0.005,8,9,0.3,1.0
2057,2006,2006-08-09,1784,Arvika,80,0.008,8,9,17.9625,3.875
2058,2006,2006-08-09,2422,Sorsele,20,0.002,8,9,14.527536231884058,3.4057971014492754
2059,2006,2006-08-10,2303,Ragunda,100,0.01,8,10,14.231818181818182,3.227272727272727
2060,2006,2006-08-10,2581,Piteå,5000,0.5,8,10,22.984848484848484,4.515151515151516
2061,2006,2006-08-10,2505,Arvidsjaur,75000,7.5,8,10,20.610204081632652,4.285714285714286
2062,2006,2006-08-10,2422,Sorsele,50,0.005,8,10,15.813043478260868,3.5217391304347827
2063,2006,2006-08-10,180,Stockholm,50,0.005,8,10,35.2,6.0
2064,2006,2006-08-10,127,Botkyrka,1,0.0001,8,10,26.2,5.0
2065,2006,2006-08-10,125,Ekerö,2,0.0002,8,10,25.825,5.0
2066,2006,2006-08-10,2580,Luleå,10,0.001,8,10,29.114285714285717,5.0
2067,2006,2006-08-11,180,Stockholm,1,0.0001,8,11,25.9,5.5
2068,2006,2006-08-11,126,Huddinge,1,0.0001,8,11,23.2,5.0
2069,2006,2006-08-11,2260,Ånge,30000,3.0,8,11,12.484615384615385,3.0384615384615383
2070,2006,2006-08-11,2584,Kiruna,35000,3.5,8,11,10.728350515463918,2.788659793814433
2071,2006,2006-08-11,2521,Pajala,150000,15.0,8,11,24.15866666666667,4.933333333333334
2072,2006,2006-08-12,2580,Luleå,2,0.0002,8,12,23.7,4.607142857142857
2073,2006,2006-08-12,2580,Luleå,4,0.0004,8,12,23.7,4.607142857142857
2074,2006,2006-08-12,1419,Tjörn,30,0.003,8,12,1.75,2.0
2075,2006,2006-08-13,180,Stockholm,1,0.0001,8,13,9.75,3.0
2076,2006,2006-08-13,180,Stockholm,3,0.0003,8,13,9.75,3.0
2077,2006,2006-08-13,188,Norrtälje,800,0.08,8,13,5.4,2.0434782608695654
2078,2006,2006-08-13,2260,Ånge,50,0.005,8,13,17.626923076923077,3.6538461538461537
2079,2006,2006-08-14,2480,Umeå,60,0.006,8,14,31.775000000000002,5.285714285714286
2080,2006,2006-08-14,2510,Jokkmokk,5,0.0005,8,14,14.423668639053254,3.3727810650887573
2081,2006,2006-08-15,2505,Arvidsjaur,1500,0.15,8,15,22.136734693877553,4.571428571428571
2082,2006,2006-08-16,2521,Pajala,15000,1.5,8,16,14.064,3.2666666666666666
2083,2006,2006-08-18,2313,Strömsund,1500,0.15,8,18,3.097029702970297,1.8217821782178218
2084,2006,2006-08-19,1082,Karlshamn,1,0.0001,8,19,0.0,1.0
2085,2006,2006-08-21,2580,Luleå,300,0.03,8,21,16.992857142857144,3.4642857142857144
2086,2006,2006-08-24,2417,Norsjö,40,0.004,8,24,15.205882352941176,3.0588235294117645
2087,2006,2006-08-25,2482,Skellefteå,4,0.0004,8,25,10.475384615384614,2.707692307692308
2088,2006,2006-08-25,2582,Boden,900,0.09,8,25,15.533333333333335,3.361111111111111
2089,2006,2006-08-26,1489,Alingsås,1,0.0001,8,26,0.14,1.0
2090,2006,2006-08-27,2313,Strömsund,22500,2.25,8,27,9.466336633663367,2.772277227722772
2091,2006,2006-09-11,1480,Göteborg,2,0.0002,9,11,6.08,2.0
2092,2006,2006-09-21,2039,Älvdalen,50000,5.0,9,21,5.644444444444445,2.2063492063492065
2093,2006,2006-09-21,2181,Sandviken,10,0.001,9,21,14.4,3.0
2094,2006,2006-09-21,480,Nyköping,4,0.0004,9,21,16.075,3.5833333333333335
2095,2006,2006-09-22,2260,Ånge,40000,4.0,9,22,6.0307692307692315,2.3846153846153846
2096,2006,2006-09-23,126,Huddinge,2,0.0002,9,23,22.0,5.0
2097,2006,2006-09-23,1489,Alingsås,20,0.002,9,23,16.259999999999998,3.2
2098,2006,2006-09-23,2182,Söderhamn,10000,1.0,9,23,15.841666666666667,3.5
2099,2006,2006-09-23,1907,Surahammar,2,0.0002,9,23,18.866666666666667,4.0
2100,2006,2006-09-24,1499,Falköping,10,0.001,9,24,12.1,3.0
2101,2006,2006-09-24,2284,Örnsköldsvik,150,0.015,9,24,13.88032786885246,3.1475409836065573
2102,2006,2006-09-24,2480,Umeå,10,0.001,9,24,12.15,2.892857142857143
2103,2006,2006-09-24,2326,Berg,5000,0.5,9,24,6.6,2.5
2104,2006,2006-09-24,2281,Sundsvall,200,0.02,9,24,12.966666666666667,2.8484848484848486
2105,2006,2006-09-25,2309,Krokom,10,0.001,9,25,0.732258064516129,1.1935483870967742
2106,2006,2006-09-26,665,Vaggeryd,2000,0.2,9,26,17.7375,3.75
2107,2006,2006-09-26,1907,Surahammar,25,0.0025,9,26,13.366666666666667,3.0
2108,2006,2006-09-26,780,Växjö,1,0.0001,9,26,18.407142857142855,3.857142857142857
2109,2006,2006-09-27,180,Stockholm,30,0.003,9,27,18.4,4.0
2110,2007,2007-04-03,1480,Göteborg,2,0.0002,4,3,14.3,3.4
2111,2007,2007-04-03,1421,Orust,2000,0.2,4,3,9.120000000000001,3.0
2112,2007,2007-04-04,765,Älmhult,100,0.01,4,4,16.485714285714288,3.2857142857142856
2113,2007,2007-04-04,1480,Göteborg,10,0.001,4,4,7.5200000000000005,2.4
2114,2007,2007-04-04,1283,Helsingborg,1,0.0001,4,4,14.65,3.0
2115,2007,2007-04-06,1480,Göteborg,4,0.0004,4,6,8.84,2.8
2116,2007,2007-04-07,139,Upplands-Bro,3,0.0003,4,7,13.633333333333335,3.0
2117,2007,2007-04-07,1763,Forshaga,40000,4.0,4,7,12.925,3.0
2118,2007,2007-04-07,685,Vetlanda,25,0.0025,4,7,15.076923076923077,3.0
2119,2007,2007-04-08,883,Västervik,150,0.015,4,8,12.654545454545454,2.8181818181818183
2120,2007,2007-04-08,180,Stockholm,1,0.0001,4,8,12.2,3.0
2121,2007,2007-04-11,1780,Karlstad,1,0.0001,4,11,2.353846153846154,1.8461538461538463
2122,2007,2007-04-14,180,Stockholm,1,0.0001,4,14,14.350000000000001,3.0
2123,2007,2007-04-14,2080,Falun,100,0.01,4,14,13.56842105263158,3.0
2124,2007,2007-04-14,2281,Sundsvall,10,0.001,4,14,9.624242424242425,2.606060606060606
